id,duration,Rating,action,adventure,biography,comedy,crime,drama,family,fantasy,history,horror,mystery,romance,scifi,thriller,war,western,musical,animation,sport,music,noir,yearPublished,monthPublished,budget,gross,disney,warner,sony,universal,fox,paramount,summit,dimension,mgm,dreamworks,marvel,miramax,columbia,united,utv,pixomondo,dharma,productionCorpsOthers,contentRating,language,location,tfidf1,tfidf2,tfidf3,tfidf4
13938,103,64,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013,9,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,2,10,0,0
13939,101,50,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,45,2,0
13944,99,57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,11,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,11,30,4,0
13945,90,64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,11,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,10,8,47,2,1
13946,97,67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,9,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,8,26,0,0
13947,99,52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,11,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,5,11,0,0
13949,106,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2015,10,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,3,13,0,0
13950,115,61,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,10,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,7,51,1,1
13956,98,69,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,10,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,68,3,0
13957,91,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1960,4,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,13,0,0
13958,109,70,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,20,0,0
13960,97,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,4,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,25,2,0
13962,91,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1991,10,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,20,1,0
13963,87,67,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,10,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,13,32,1,0
13964,94,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,8,22,2,0
13967,102,57,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,7,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,16,0,0
13968,90,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1985,4,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,5,19,2,0
13969,91,57,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999,10,15,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,10,42,3,0
13970,102,48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1992,7,17,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,40,4,0
13971,89,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,11,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,43,5,0
13974,100,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,11,18,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,4,16,2,0
13976,99,66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4,16,2,0
13978,128,61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,6,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,17,0,0
13979,88,54,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,8,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,12,0,0
13983,96,64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,11,30,0,0
13984,122,76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,10,13,41,3,1
13985,88,56,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,11,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,12,24,2,0
13986,89,58,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1988,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,19,0,0
13987,94,72,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1993,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,3,31,2,0
13988,108,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,9,16,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,32,1,0
13989,109,46,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1994,11,17,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,25,1,0
13990,109,60,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,8,32,2,0
13991,90,59,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,2,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,30,3,0
13994,92,51,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989,3,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
13995,112,69,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,12,16,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,14,57,2,0
13996,88,68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,8,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,16,19,2,0
13997,103,62,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,11,17,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,13,25,2,0
13998,87,47,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,6,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,32,7,0
13999,134,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1982,3,17,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,10,58,7,0
14001,112,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1963,5,17,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1,8,30,2,0
14002,92,61,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1994,8,17,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,27,1,0
14004,86,53,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1988,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,12,1,0
14006,118,67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,13,58,2,0
14008,103,65,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1987,11,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,13,42,6,0
14009,95,71,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,2,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,18,0,0
14010,95,64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,26,1,1
14014,90,53,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,8,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,7,60,1,1
14015,91,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,17,0,0
14016,100,63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1990,3,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,13,1,0
14017,111,73,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,3,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,8,41,5,0
14018,99,77,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,4,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,10,39,3,0
14019,88,54,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,10,36,1,0
14020,113,62,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1986,7,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,16,0,0
14021,97,67,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,4,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,7,57,4,0
14022,95,64,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1984,11,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,6,34,3,0
14023,92,51,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2012,11,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,20,33,4,1
14024,92,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,3,17,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,26,1,0
14025,105,72,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1955,7,14,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,13,25,1,0
14029,108,64,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1989,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,10,19,2,0
14030,100,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,9,16,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,5,15,0,0
14032,90,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,9,5,39,2,0
14034,105,57,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2012,12,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,7,29,1,0
14035,83,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,3,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,20,1,0
14038,103,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,7,17,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,7,7,0,0
14039,97,69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1981,7,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,7,15,2,0
14043,123,78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1979,12,17,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,35,1,0
14045,91,69,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,13,37,3,1
14047,116,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,12,17,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,20,1,0
14049,95,56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,1,16,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,15,35,4,2
14051,104,56,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,11,17,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,9,33,4,0
14052,91,49,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,5,17,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,8,23,0,0
14054,85,66,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,8,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,22,2,0
14057,92,62,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1982,7,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,10,0,0
14059,97,63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2011,10,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,11,42,0,0
14060,102,57,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,3,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,7,54,4,0
14061,117,54,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1992,7,17,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,28,0,0
14062,129,78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,12,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,45,2,1
14063,95,63,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,6,22,2,0
14065,100,64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1975,7,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,5,34,1,0
14066,98,58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1986,10,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,67,4,0
14067,91,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,4,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,14,2,0
14070,90,57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1984,5,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,6,0,0
14071,102,62,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,3,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,9,26,3,0
14072,88,59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,7,1,0
14073,117,49,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2003,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,8,52,4,1
14074,103,63,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,10,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,13,0,0
14075,133,72,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1987,12,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,27,3,0
14076,84,58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,10,4,8,0,0
14077,100,61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,2,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,6,0,0
14078,72,63,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1960,8,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,15,43,9,1
14079,87,59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,42,3,0
14080,120,76,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1954,10,17,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,28,3,0
14081,97,61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,3,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,6,31,0,0
14082,92,72,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,10,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,48,2,0
14083,95,71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004,6,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,4,56,3,0
14084,106,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,7,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,35,1,0
14085,90,63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,9,17,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,12,55,5,0
14086,107,78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,6,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,40,1,0
14087,85,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1982,12,16,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,11,50,2,1
14088,103,60,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,4,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,15,43,4,1
14089,90,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,26,4,0
14090,106,59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,6,16,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,51,0,0
14091,107,68,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,5,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,7,46,0,0
14092,104,54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,15,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,26,1,0
14094,88,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,11,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,40,2,0
14095,94,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,12,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,22,0,0
14096,105,61,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,5,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,38,3,0
14097,107,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,10,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,22,0,0
14098,104,57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,4,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,13,28,4,1
14099,87,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,3,15,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,16,0,0
14100,101,53,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,12,18,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,9,18,2,0
14102,98,48,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1982,9,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,20,2,0
14103,121,24,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2003,8,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,30,1,0
14106,95,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,8,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,21,0,0
14107,95,76,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,10,6,29,1,0
14108,101,62,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999,8,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,9,21,4,0
14111,97,65,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1991,5,17,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,17,1,0
14118,99,59,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6,16,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,16,36,3,0
14119,105,52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1988,12,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,20,0,0
14120,105,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,5,13,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,5,15,2,0
14123,89,77,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,12,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,21,0,0
14124,93,52,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1997,11,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,7,27,3,0
14125,82,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,6,16,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,6,8,1,0
14126,116,59,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,11,17,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,17,0,0
14127,111,66,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,5,16,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,9,40,5,0
14128,119,62,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,8,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,12,53,7,0
14129,86,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1978,9,14,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,30,0,0
