gross,duration,Rating,action,adventure,biography,comedy,crime,drama,family,fantasy,history,horror,mystery,romance,scifi,thriller,war,western,musical,animation,sport,music,noir,yearPublished,monthPublished,budget,disney,warner,sony,universal,fox,paramount,summit,dimension,mgm,dreamworks,marvel,miramax,columbia,united,utv,pixomondo,dharma,productionCorpsOthers,contentRating,language,location,tfidf1,tfidf2,tfidf3,tfidf4
9,95,33,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2004,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,13,39,3,0
12,92,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1987,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,4,17,1,0
10,91,53,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2002,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,48,1,0
11,272,75,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2010,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,5,11,0,0
11,84,53,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2011,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,15,30,0,0
8,89,48,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,8,15,41,5,1
8,84,68,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,6,12,0,0
9,101,58,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2011,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,0,31,1,0
14,93,59,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2007,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,7,45,2,0
13,97,56,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1987,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,6,17,0,0
16,108,77,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1948,11,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,3,30,2,0
14,101,59,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,12,0,0
14,92,72,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,7,23,2,0
9,93,49,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1999,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,6,23,5,0
13,97,63,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1979,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,29,1,0
12,99,68,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2003,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,17,50,3,1
9,97,73,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2006,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,10,10,27,1,0
14,107,55,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1979,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,20,0,0
16,103,73,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1972,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,9,20,4,0
15,121,73,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2002,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,11,45,1,0
11,111,68,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2015,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,10,12,44,2,0
10,94,63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2013,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,5,20,2,0
16,96,61,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1988,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,16,1,0
15,132,57,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1996,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,40,0,1
13,95,67,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,7,25,0,0
13,99,44,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2014,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,6,25,1,0
13,112,78,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1998,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,8,11,2,0
14,100,64,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,18,0,0
16,91,68,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1980,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,18,0,0
14,91,68,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1985,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,8,17,0,0
16,102,57,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1991,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,15,25,3,0
13,86,48,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1996,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,6,15,1,0
14,117,60,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1996,2,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7,38,0,0
16,110,73,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1998,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,7,38,2,0
12,105,67,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2000,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,9,34,1,0
11,87,65,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2008,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,10,2,7,0,0
17,98,66,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1985,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,8,30,1,0
10,105,64,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2015,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,9,10,0,0
12,100,64,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2004,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,10,62,5,0
16,126,62,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1993,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,13,2,0
15,104,48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2002,10,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,13,9,0,0
10,95,70,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2007,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,10,40,2,1
10,123,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,25,1,0
15,111,54,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2012,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,36,2,0
12,90,64,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2008,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,48,3,0
13,98,69,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1991,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,2,22,0,0
14,105,61,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2007,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,42,3,0
15,105,46,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2000,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,8,40,2,1
8,120,61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,5,34,0,0
12,136,73,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2016,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,7,6,33,1,0
16,109,49,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2000,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,43,1,0
15,114,70,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1999,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,14,26,2,0
13,111,68,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2010,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,8,22,2,0
11,94,79,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1962,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,8,6,11,0,0
16,103,71,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2010,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,10,22,3,0
10,145,82,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,7,63,2,0
11,113,68,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2006,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,6,21,2,0
12,93,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,20,52,1,1
12,103,62,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1994,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,42,1,0
9,118,66,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2015,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,10,10,40,2,0
12,127,66,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2016,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,7,13,31,3,0
16,127,68,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2000,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,11,55,2,1
17,114,61,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1993,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,8,27,3,0
16,102,64,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2002,8,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,10,35,4,0
16,101,71,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2003,3,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10,18,53,3,0
15,90,59,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2000,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,15,1,0
10,99,72,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1965,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,3,17,0,0
16,104,61,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1978,8,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,15,0,0
16,114,77,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1960,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,9,7,31,2,0
15,108,57,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1989,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,5,52,1,0
15,95,62,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2002,1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,32,0,0
15,99,74,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1941,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,14,22,1,0
16,118,49,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2003,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,12,26,0,0
15,105,36,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2007,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,32,1,1
16,107,74,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1981,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,45,1,0
16,121,51,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1994,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,31,1,0
15,119,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2003,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,54,3,0
17,98,59,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2009,11,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,4,52,6,0
17,105,71,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1980,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,16,59,3,0
15,114,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1984,10,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,17,45,1,0
16,105,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1973,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,43,4,0
17,123,65,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1999,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,10,29,2,0
17,117,75,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1975,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,13,0,0
17,85,65,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2005,8,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,7,39,1,0
17,91,47,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2015,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,24,2,0
18,127,69,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1990,7,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,52,6,0
17,96,66,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2004,3,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,7,39,2,2
16,97,66,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2001,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,19,2,0
17,98,64,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2007,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,38,1,0
18,138,67,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2009,5,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,5,32,2,0
12,100,67,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2014,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,12,0,0
11,89,72,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2014,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,10,2,12,0,0
15,134,76,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1997,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,29,1,0
17,90,73,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2003,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,7,70,2,0
12,91,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,5,31,0,0
11,115,69,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,13,38,2,1
13,82,74,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1928,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,10,1,3,17,1,0
13,116,72,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1989,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,5,19,0,0
13,76,65,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1931,10,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1,7,33,4,0
9,100,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,62,0,1
10,95,65,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,10,15,27,4,0
12,95,65,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,10,15,20,0,0
8,88,67,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2005,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,4,10,0,0
12,60,60,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1924,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,10,3,18,0,0
10,96,67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,7,12,0,0
9,86,62,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,16,0,0
11,71,50,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,17,1,0
9,74,55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,9,34,1,0
10,114,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,5,2,5,0,0
11,90,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,4,14,0,0
12,91,54,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,6,33,2,0
10,107,67,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2003,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,10,12,40,0,1
10,97,71,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,10,13,21,2,0
11,96,58,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1982,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,4,17,0,0
13,88,56,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,5,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15,53,3,0
11,116,62,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,16,0,0
12,101,75,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,14,31,3,0
13,90,62,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,10,12,39,3,0
11,122,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,10,4,38,2,0
14,110,71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1989,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,16,30,1,0
11,88,71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,10,11,40,3,0
13,87,80,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1924,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,9,29,0,0
10,60,71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,3,22,0,0
9,93,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,10,10,27,0,0
12,90,63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,5,8,43,1,1
12,104,71,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,10,10,12,31,5,1
11,110,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1988,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,4,7,0,0
14,94,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,5,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,10,21,2,0
11,103,49,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,7,38,0,0
9,102,59,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,3,24,0,0
10,86,59,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,7,13,2,0
